value,timestamp
64.09,2020-04-05T03:05:19.000Z
65.02,2020-04-05T03:10:19.000Z
66.88,2020-04-05T03:15:19.000Z
66.57,2020-04-05T03:20:20.000Z
66.16,2020-04-05T03:25:20.000Z
67.33,2020-04-05T03:30:20.000Z
68.57,2020-04-05T03:35:20.000Z
66.71,2020-04-05T03:40:20.000Z
67.02,2020-04-05T03:45:20.000Z
67.05,2020-04-05T03:50:20.000Z
66.02,2020-04-05T03:55:20.000Z
67.77,2020-04-05T04:00:20.000Z
67.98,2020-04-05T04:05:20.000Z
67.88,2020-04-05T04:10:20.000Z
66.42,2020-04-05T04:15:20.000Z
66.84,2020-04-05T04:20:20.000Z
66.94,2020-04-05T04:25:20.000Z
65.84,2020-04-05T04:30:21.000Z
66.87,2020-04-05T04:35:21.000Z
65.42,2020-04-05T04:40:21.000Z
67.39,2020-04-05T04:45:21.000Z
66.77,2020-04-05T04:50:21.000Z
64.07,2020-04-05T04:55:21.000Z
65.01,2020-04-05T05:00:21.000Z
66.35,2020-04-05T05:05:21.000Z
66.66,2020-04-05T05:10:21.000Z
65.22,2020-04-05T05:15:21.000Z
66.66,2020-04-05T05:20:21.000Z
65.73,2020-04-05T05:25:21.000Z
65.42,2020-04-05T05:30:21.000Z
66.66,2020-04-05T05:35:21.000Z
67.63,2020-04-05T05:40:22.000Z
66.80,2020-04-05T05:45:22.000Z
66.69,2020-04-05T05:50:22.000Z
66.38,2020-04-05T05:55:22.000Z
66.49,2020-04-05T06:00:22.000Z
67.52,2020-04-05T06:05:22.000Z
67.24,2020-04-05T06:10:22.000Z
67.76,2020-04-05T06:15:23.000Z
66.83,2020-04-05T06:20:23.000Z
68.70,2020-04-05T06:25:23.000Z
67.55,2020-04-05T06:30:23.000Z
70.46,2020-04-05T06:35:23.000Z
68.00,2020-04-05T06:40:23.000Z
69.35,2020-04-05T06:45:23.000Z
68.73,2020-04-05T06:50:23.000Z
69.35,2020-04-05T06:55:23.000Z
69.14,2020-04-05T07:00:23.000Z
69.14,2020-04-05T07:05:23.000Z
69.87,2020-04-05T07:10:23.000Z
69.87,2020-04-05T07:15:23.000Z
69.56,2020-04-05T07:20:23.000Z
70.90,2020-04-05T07:25:24.000Z
69.35,2020-04-05T07:30:24.000Z
70.36,2020-04-05T07:35:24.000Z
68.70,2020-04-05T07:40:24.000Z
69.53,2020-04-05T07:45:24.000Z
70.87,2020-04-05T07:50:24.000Z
68.70,2020-04-05T07:55:24.000Z
68.90,2020-04-05T08:00:24.000Z
68.25,2020-04-05T08:05:24.000Z
68.04,2020-04-05T08:10:24.000Z
68.84,2020-04-05T08:15:24.000Z
68.22,2020-04-05T08:20:24.000Z
66.94,2020-04-05T08:25:24.000Z
68.91,2020-04-05T08:30:24.000Z
68.26,2020-04-05T08:35:25.000Z
66.29,2020-04-05T08:40:25.000Z
66.16,2020-04-05T08:45:25.000Z
66.13,2020-04-05T08:50:25.000Z
65.06,2020-04-05T08:55:25.000Z
66.51,2020-04-05T09:00:25.000Z
65.66,2020-04-05T09:05:25.000Z
64.07,2020-04-05T09:10:25.000Z
64.15,2020-04-05T09:15:25.000Z
64.32,2020-04-05T09:20:25.000Z
62.13,2020-04-05T09:25:25.000Z
64.24,2020-04-05T09:30:25.000Z
65.20,2020-04-05T09:35:25.000Z
65.10,2020-04-05T09:40:25.000Z
57.20,2020-04-05T09:45:26.000Z
54.49,2020-04-05T09:50:26.000Z
52.69,2020-04-05T09:55:26.000Z
49.83,2020-04-05T10:00:26.000Z
47.00,2020-04-05T10:05:26.000Z
40.78,2020-04-05T10:10:26.000Z
42.76,2020-04-05T10:15:26.000Z
38.81,2020-04-05T10:20:26.000Z
35.48,2020-04-05T10:25:26.000Z
41.87,2020-04-05T10:30:26.000Z
40.08,2020-04-05T10:35:26.000Z
33.64,2020-04-05T10:40:26.000Z
38.74,2020-04-05T10:45:26.000Z
36.20,2020-04-05T10:50:27.000Z
38.27,2020-04-05T10:55:27.000Z
39.61,2020-04-05T11:00:27.000Z
35.28,2020-04-05T11:05:27.000Z
35.93,2020-04-05T11:10:27.000Z
34.48,2020-04-05T11:15:27.000Z
30.07,2020-04-05T11:20:27.000Z
32.04,2020-04-05T11:25:27.000Z
32.14,2020-04-05T11:30:28.000Z
32.79,2020-04-05T11:35:28.000Z
33.90,2020-04-05T11:40:28.000Z
34.23,2020-04-05T11:45:28.000Z
32.31,2020-04-05T11:50:28.000Z
34.74,2020-04-05T11:55:28.000Z
28.67,2020-04-05T12:00:28.000Z
25.21,2020-04-05T12:05:28.000Z
25.81,2020-04-05T12:10:28.000Z
28.28,2020-04-05T12:15:28.000Z
25.10,2020-04-05T12:20:28.000Z
27.66,2020-04-05T12:25:28.000Z
24.67,2020-04-05T12:30:28.000Z
24.87,2020-04-05T12:35:29.000Z
22.41,2020-04-05T12:40:29.000Z
27.76,2020-04-05T12:45:29.000Z
28.92,2020-04-05T12:50:29.000Z
22.89,2020-04-05T12:55:29.000Z
23.85,2020-04-05T13:00:29.000Z
22.78,2020-04-05T13:05:29.000Z
25.63,2020-04-05T13:10:29.000Z
25.43,2020-04-05T13:15:29.000Z
20.42,2020-04-05T13:20:29.000Z
21.21,2020-04-05T13:25:29.000Z
21.73,2020-04-05T13:30:29.000Z
23.03,2020-04-05T13:35:29.000Z
26.38,2020-04-05T13:40:30.000Z
22.20,2020-04-05T13:45:30.000Z
25.65,2020-04-05T13:50:30.000Z
23.87,2020-04-05T13:55:30.000Z
28.11,2020-04-05T14:00:30.000Z
24.01,2020-04-05T14:05:30.000Z
20.61,2020-04-05T14:10:30.000Z
24.24,2020-04-05T14:15:30.000Z
24.51,2020-04-05T14:20:30.000Z
26.35,2020-04-05T14:25:30.000Z
29.18,2020-04-05T14:30:30.000Z
31.32,2020-04-05T14:35:30.000Z
31.26,2020-04-05T14:40:30.000Z
31.17,2020-04-05T14:45:30.000Z
31.79,2020-04-05T14:50:31.000Z
33.83,2020-04-05T14:55:31.000Z
35.85,2020-04-05T15:00:31.000Z
39.78,2020-04-05T15:05:31.000Z
35.06,2020-04-05T15:10:31.000Z
31.66,2020-04-05T15:15:31.000Z
33.89,2020-04-05T15:20:31.000Z
35.19,2020-04-05T15:25:31.000Z
37.43,2020-04-05T15:30:31.000Z
36.32,2020-04-05T15:35:31.000Z
37.65,2020-04-05T15:40:31.000Z
33.13,2020-04-05T15:45:31.000Z
36.96,2020-04-05T15:50:31.000Z
34.86,2020-04-05T15:55:32.000Z
35.36,2020-04-05T16:00:32.000Z
36.77,2020-04-05T16:05:32.000Z
35.08,2020-04-05T16:10:32.000Z
37.49,2020-04-05T16:15:32.000Z
33.67,2020-04-05T16:20:32.000Z
38.12,2020-04-05T16:25:32.000Z
36.81,2020-04-05T16:30:32.000Z
35.31,2020-04-05T16:35:32.000Z
36.22,2020-04-05T16:40:32.000Z
37.93,2020-04-05T16:45:32.000Z
36.62,2020-04-05T16:50:32.000Z
39.06,2020-04-05T16:55:32.000Z
37.85,2020-04-05T17:00:32.000Z
43.71,2020-04-05T17:05:32.000Z
37.87,2020-04-05T17:10:32.000Z
36.15,2020-04-05T17:15:33.000Z
35.44,2020-04-05T17:20:33.000Z
39.69,2020-04-05T17:25:33.000Z
42.13,2020-04-05T17:30:33.000Z
42.33,2020-04-05T17:35:33.000Z
42.74,2020-04-05T17:40:33.000Z
38.31,2020-04-05T17:45:33.000Z
40.94,2020-04-05T17:50:33.000Z
41.35,2020-04-05T17:55:34.000Z
44.17,2020-04-05T18:00:34.000Z
43.79,2020-04-05T18:05:34.000Z
41.38,2020-04-05T18:10:34.000Z
41.08,2020-04-05T18:15:34.000Z
38.85,2020-04-05T18:20:34.000Z
40.89,2020-04-05T18:25:34.000Z
40.39,2020-04-05T18:30:34.000Z
41.52,2020-04-05T18:35:34.000Z
44.36,2020-04-05T18:40:34.000Z
40.12,2020-04-05T18:45:34.000Z
40.94,2020-04-05T18:50:34.000Z
40.94,2020-04-05T18:55:34.000Z
42.68,2020-04-05T19:00:34.000Z
44.12,2020-04-05T19:05:35.000Z
44.52,2020-04-05T19:10:35.000Z
42.31,2020-04-05T19:15:35.000Z
47.89,2020-04-05T19:20:35.000Z
41.91,2020-04-05T19:25:35.000Z
42.02,2020-04-05T19:30:35.000Z
46.39,2020-04-05T19:35:35.000Z
41.84,2020-04-05T19:40:35.000Z
46.92,2020-04-05T19:45:35.000Z
48.87,2020-04-05T19:50:35.000Z
46.44,2020-04-05T19:55:35.000Z
47.58,2020-04-05T20:00:35.000Z
50.52,2020-04-05T20:05:35.000Z
47.70,2020-04-05T20:10:35.000Z
49.96,2020-04-05T20:15:36.000Z
50.57,2020-04-05T20:20:36.000Z
50.80,2020-04-05T20:25:36.000Z
50.11,2020-04-05T20:30:36.000Z
49.19,2020-04-05T20:35:36.000Z
50.84,2020-04-05T20:40:36.000Z
52.98,2020-04-05T20:45:36.000Z
52.81,2020-04-05T20:50:36.000Z
52.73,2020-04-05T20:55:36.000Z
54.77,2020-04-05T21:00:36.000Z
54.67,2020-04-05T21:05:36.000Z
54.90,2020-04-05T21:10:36.000Z
54.08,2020-04-05T21:15:36.000Z
54.28,2020-04-05T21:20:37.000Z
51.35,2020-04-05T21:25:37.000Z
52.58,2020-04-05T21:30:37.000Z
53.80,2020-04-05T21:35:37.000Z
55.26,2020-04-05T21:40:37.000Z
56.99,2020-04-05T21:45:37.000Z
55.15,2020-04-05T21:50:37.000Z
56.30,2020-04-05T21:55:37.000Z
56.92,2020-04-05T22:00:37.000Z
54.59,2020-04-05T22:05:37.000Z
56.94,2020-04-05T22:10:37.000Z
56.25,2020-04-05T22:15:37.000Z
58.40,2020-04-05T22:20:37.000Z
59.66,2020-04-05T22:25:37.000Z
58.15,2020-04-05T22:30:38.000Z
58.35,2020-04-05T22:35:38.000Z
57.74,2020-04-05T22:40:38.000Z
56.92,2020-04-05T22:45:38.000Z
57.87,2020-04-05T22:50:38.000Z
59.09,2020-04-05T22:55:38.000Z
60.22,2020-04-05T23:00:38.000Z
58.61,2020-04-05T23:05:39.000Z
61.07,2020-04-05T23:10:39.000Z
61.71,2020-04-05T23:15:39.000Z
64.31,2020-04-05T23:20:39.000Z
62.77,2020-04-05T23:25:39.000Z
63.31,2020-04-05T23:30:39.000Z
63.24,2020-04-05T23:35:39.000Z
63.13,2020-04-05T23:40:39.000Z
63.78,2020-04-05T23:45:39.000Z
65.25,2020-04-05T23:50:39.000Z
63.71,2020-04-05T23:55:39.000Z
65.77,2020-04-06T00:00:39.000Z
66.31,2020-04-06T00:05:39.000Z
64.94,2020-04-06T00:10:39.000Z
64.56,2020-04-06T00:15:40.000Z
66.82,2020-04-06T00:20:40.000Z
67.03,2020-04-06T00:25:40.000Z
66.20,2020-04-06T00:30:40.000Z
66.96,2020-04-06T00:35:40.000Z
67.06,2020-04-06T00:40:40.000Z
66.34,2020-04-06T00:45:40.000Z
66.34,2020-04-06T00:50:40.000Z
66.37,2020-04-06T00:55:40.000Z
66.78,2020-04-06T01:00:40.000Z
66.37,2020-04-06T01:05:40.000Z
67.30,2020-04-06T01:10:40.000Z
66.88,2020-04-06T01:15:40.000Z
67.74,2020-04-06T01:20:40.000Z
68.87,2020-04-06T01:25:41.000Z
68.35,2020-04-06T01:30:41.000Z
69.93,2020-04-06T01:35:41.000Z
68.49,2020-04-06T01:40:41.000Z
68.90,2020-04-06T01:45:41.000Z
68.11,2020-04-06T01:50:41.000Z
68.70,2020-04-06T01:55:41.000Z
67.36,2020-04-06T02:00:41.000Z
65.68,2020-04-06T02:05:41.000Z
65.16,2020-04-06T02:10:41.000Z
65.06,2020-04-06T02:15:41.000Z
64.54,2020-04-06T02:20:41.000Z
67.74,2020-04-06T02:25:41.000Z
65.26,2020-04-06T02:30:42.000Z
66.43,2020-04-06T02:35:42.000Z
67.57,2020-04-06T02:40:42.000Z
68.08,2020-04-06T02:45:42.000Z
67.90,2020-04-06T02:50:42.000Z
67.39,2020-04-06T02:55:42.000Z
67.93,2020-04-06T03:00:42.000Z
67.73,2020-04-06T03:05:42.000Z
68.38,2020-04-06T03:10:42.000Z
69.00,2020-04-06T03:15:42.000Z
69.31,2020-04-06T03:20:42.000Z
69.96,2020-04-06T03:25:42.000Z
70.17,2020-04-06T03:30:42.000Z
70.68,2020-04-06T03:35:42.000Z
70.89,2020-04-06T03:40:43.000Z
69.58,2020-04-06T03:45:43.000Z
70.89,2020-04-06T03:50:43.000Z
70.47,2020-04-06T03:55:43.000Z
71.41,2020-04-06T04:00:43.000Z
71.12,2020-04-06T04:05:43.000Z
71.33,2020-04-06T04:10:43.000Z
71.23,2020-04-06T04:15:43.000Z
71.85,2020-04-06T04:20:43.000Z
71.64,2020-04-06T04:25:43.000Z
71.12,2020-04-06T04:30:43.000Z
70.92,2020-04-06T04:35:43.000Z
72.78,2020-04-06T04:40:43.000Z
71.23,2020-04-06T04:45:43.000Z
71.33,2020-04-06T04:50:43.000Z
71.75,2020-04-06T04:55:43.000Z
70.40,2020-04-06T05:00:44.000Z
69.78,2020-04-06T05:05:44.000Z
70.20,2020-04-06T05:10:44.000Z
67.82,2020-04-06T05:15:44.000Z
69.06,2020-04-06T05:20:44.000Z
69.75,2020-04-06T05:25:44.000Z
68.85,2020-04-06T05:30:44.000Z
69.99,2020-04-06T05:35:44.000Z
68.85,2020-04-06T05:40:44.000Z
70.09,2020-04-06T05:45:45.000Z
68.24,2020-04-06T05:50:45.000Z
70.03,2020-04-06T05:55:45.000Z
67.85,2020-04-06T06:00:45.000Z
70.54,2020-04-06T06:05:45.000Z
69.51,2020-04-06T06:10:45.000Z
68.65,2020-04-06T06:15:45.000Z
66.27,2020-04-06T06:20:45.000Z
66.89,2020-04-06T06:25:45.000Z
66.69,2020-04-06T06:30:45.000Z
66.86,2020-04-06T06:35:45.000Z
67.07,2020-04-06T06:40:45.000Z
66.14,2020-04-06T06:45:45.000Z
65.31,2020-04-06T06:50:45.000Z
68.03,2020-04-06T06:55:46.000Z
68.65,2020-04-06T07:00:46.000Z
69.48,2020-04-06T07:05:46.000Z
69.68,2020-04-06T07:10:46.000Z
69.68,2020-04-06T07:15:46.000Z
70.92,2020-04-06T07:20:46.000Z
70.51,2020-04-06T07:25:46.000Z
71.26,2020-04-06T07:30:46.000Z
71.78,2020-04-06T07:35:46.000Z
72.09,2020-04-06T07:40:46.000Z
73.09,2020-04-06T07:45:46.000Z
72.78,2020-04-06T07:50:46.000Z
70.61,2020-04-06T07:55:46.000Z
67.27,2020-04-06T08:00:46.000Z
67.35,2020-04-06T08:05:47.000Z
67.45,2020-04-06T08:10:47.000Z
66.18,2020-04-06T08:15:47.000Z
67.49,2020-04-06T08:20:47.000Z
67.70,2020-04-06T08:25:47.000Z
71.37,2020-04-06T08:30:47.000Z
67.05,2020-04-06T08:35:47.000Z
64.65,2020-04-06T08:40:47.000Z
66.58,2020-04-06T08:45:47.000Z
64.48,2020-04-06T08:50:47.000Z
66.82,2020-04-06T08:55:47.000Z
66.10,2020-04-06T09:00:47.000Z
61.04,2020-04-06T09:05:47.000Z
60.39,2020-04-06T09:10:48.000Z
61.08,2020-04-06T09:15:48.000Z
63.51,2020-04-06T09:20:48.000Z
62.95,2020-04-06T09:25:48.000Z
60.25,2020-04-06T09:30:48.000Z
63.82,2020-04-06T09:35:48.000Z
55.33,2020-04-06T09:40:48.000Z
56.21,2020-04-06T09:45:48.000Z
52.56,2020-04-06T09:50:48.000Z
49.59,2020-04-06T09:55:48.000Z
45.27,2020-04-06T10:00:48.000Z
42.49,2020-04-06T10:05:48.000Z
40.93,2020-04-06T10:10:48.000Z
42.68,2020-04-06T10:15:49.000Z
35.55,2020-04-06T10:20:49.000Z
38.20,2020-04-06T10:25:49.000Z
33.15,2020-04-06T10:30:49.000Z
31.69,2020-04-06T10:35:49.000Z
33.98,2020-04-06T10:40:49.000Z
35.46,2020-04-06T10:45:49.000Z
32.93,2020-04-06T10:50:49.000Z
40.54,2020-04-06T10:55:50.000Z
27.39,2020-04-06T11:00:50.000Z
34.78,2020-04-06T11:05:50.000Z
33.34,2020-04-06T11:10:50.000Z
29.83,2020-04-06T11:15:50.000Z
28.93,2020-04-06T11:20:50.000Z
29.21,2020-04-06T11:25:50.000Z
28.14,2020-04-06T11:30:50.000Z
29.92,2020-04-06T11:35:50.000Z
29.30,2020-04-06T11:40:50.000Z
26.79,2020-04-06T11:45:50.000Z
27.47,2020-04-06T11:50:50.000Z
29.13,2020-04-06T11:55:50.000Z
28.23,2020-04-06T12:00:50.000Z
30.15,2020-04-06T12:05:51.000Z
27.08,2020-04-06T12:10:51.000Z
27.29,2020-04-06T12:15:51.000Z
28.37,2020-04-06T12:20:51.000Z
25.92,2020-04-06T12:25:51.000Z
30.90,2020-04-06T12:30:51.000Z
26.93,2020-04-06T12:35:51.000Z
21.72,2020-04-06T12:40:51.000Z
28.85,2020-04-06T12:45:51.000Z
33.12,2020-04-06T12:50:51.000Z
23.93,2020-04-06T12:55:51.000Z
25.88,2020-04-06T13:00:51.000Z
28.30,2020-04-06T13:05:51.000Z
26.06,2020-04-06T13:10:52.000Z
21.46,2020-04-06T13:15:52.000Z
23.10,2020-04-06T13:20:52.000Z
25.54,2020-04-06T13:25:52.000Z
31.48,2020-04-06T13:30:52.000Z
24.15,2020-04-06T13:35:52.000Z
20.27,2020-04-06T13:40:52.000Z
20.35,2020-04-06T13:45:52.000Z
14.14,2020-04-06T13:50:52.000Z
17.09,2020-04-06T13:55:52.000Z
18.68,2020-04-06T14:00:52.000Z
18.23,2020-04-06T14:05:52.000Z
21.91,2020-04-06T14:10:52.000Z
22.06,2020-04-06T14:15:53.000Z
27.55,2020-04-06T14:20:53.000Z
22.37,2020-04-06T14:25:53.000Z
29.63,2020-04-06T14:30:53.000Z
26.89,2020-04-06T14:35:53.000Z
28.29,2020-04-06T14:40:53.000Z
29.11,2020-04-06T14:45:53.000Z
27.83,2020-04-06T14:50:53.000Z
33.72,2020-04-06T14:55:53.000Z
34.33,2020-04-06T15:00:53.000Z
25.98,2020-04-06T15:05:53.000Z
26.89,2020-04-06T15:10:54.000Z
29.69,2020-04-06T15:15:54.000Z
26.82,2020-04-06T15:20:54.000Z
27.42,2020-04-06T15:25:54.000Z
27.53,2020-04-06T15:30:54.000Z
31.72,2020-04-06T15:35:54.000Z
27.84,2020-04-06T15:40:54.000Z
31.04,2020-04-06T15:45:54.000Z
28.36,2020-04-06T15:50:54.000Z
28.66,2020-04-06T15:55:55.000Z
30.07,2020-04-06T16:00:55.000Z
27.77,2020-04-06T16:05:55.000Z
30.68,2020-04-06T16:10:55.000Z
28.98,2020-04-06T16:15:55.000Z
31.38,2020-04-06T16:20:55.000Z
30.79,2020-04-06T16:25:55.000Z
30.19,2020-04-06T16:30:55.000Z
28.01,2020-04-06T16:35:55.000Z
35.11,2020-04-06T16:40:55.000Z
30.73,2020-04-06T16:45:55.000Z
32.43,2020-04-06T16:50:55.000Z
34.33,2020-04-06T16:55:55.000Z
32.43,2020-04-06T17:00:56.000Z
38.35,2020-04-06T17:05:56.000Z
28.23,2020-04-06T17:10:56.000Z
29.45,2020-04-06T17:15:56.000Z
29.55,2020-04-06T17:20:56.000Z
31.26,2020-04-06T17:25:56.000Z
28.35,2020-04-06T17:30:56.000Z
31.15,2020-04-06T17:35:56.000Z
27.36,2020-04-06T17:40:56.000Z
31.88,2020-04-06T17:45:56.000Z
27.08,2020-04-06T17:50:56.000Z
33.69,2020-04-06T17:55:56.000Z
33.81,2020-04-06T18:00:56.000Z
33.61,2020-04-06T18:05:57.000Z
39.75,2020-04-06T18:10:57.000Z
35.35,2020-04-06T18:15:57.000Z
31.03,2020-04-06T18:20:57.000Z
29.24,2020-04-06T18:25:57.000Z
36.47,2020-04-06T18:30:57.000Z
35.78,2020-04-06T18:35:57.000Z
38.20,2020-04-06T18:40:57.000Z
34.09,2020-04-06T18:45:57.000Z
36.62,2020-04-06T18:50:57.000Z
41.67,2020-04-06T18:55:57.000Z
40.28,2020-04-06T19:00:57.000Z
43.42,2020-04-06T19:05:57.000Z
39.39,2020-04-06T19:10:57.000Z
36.29,2020-04-06T19:15:58.000Z
46.57,2020-04-06T19:20:58.000Z
41.75,2020-04-06T19:25:58.000Z
48.30,2020-04-06T19:30:58.000Z
47.32,2020-04-06T19:35:58.000Z
48.45,2020-04-06T19:40:58.000Z
49.46,2020-04-06T19:45:58.000Z
54.13,2020-04-06T19:50:58.000Z
53.85,2020-04-06T19:55:58.000Z
54.71,2020-04-06T20:00:58.000Z
55.75,2020-04-06T20:05:58.000Z
56.48,2020-04-06T20:10:59.000Z
57.04,2020-04-06T20:15:59.000Z
57.88,2020-04-06T20:20:59.000Z
58.82,2020-04-06T20:25:59.000Z
59.26,2020-04-06T20:30:59.000Z
60.50,2020-04-06T20:35:59.000Z
60.60,2020-04-06T20:40:59.000Z
61.04,2020-04-06T20:45:59.000Z
61.88,2020-04-06T20:50:59.000Z
62.21,2020-04-06T20:55:59.000Z
62.14,2020-04-06T21:01:00.000Z
62.65,2020-04-06T21:06:00.000Z
63.09,2020-04-06T21:11:00.000Z
63.12,2020-04-06T21:16:00.000Z
64.37,2020-04-06T21:21:00.000Z
63.96,2020-04-06T21:26:00.000Z
64.50,2020-04-06T21:31:00.000Z
64.81,2020-04-06T21:36:00.000Z
65.55,2020-04-06T21:41:00.000Z
65.75,2020-04-06T21:46:00.000Z
65.89,2020-04-06T21:51:00.000Z
65.99,2020-04-06T21:56:00.000Z
66.12,2020-04-06T22:01:00.000Z
66.22,2020-04-06T22:06:01.000Z
66.36,2020-04-06T22:11:01.000Z
66.46,2020-04-06T22:16:01.000Z
66.18,2020-04-06T22:21:01.000Z
64.75,2020-04-06T22:26:01.000Z
61.99,2020-04-06T22:31:01.000Z
64.14,2020-04-06T22:36:01.000Z
63.53,2020-04-06T22:41:01.000Z
60.57,2020-04-06T22:46:01.000Z
58.50,2020-04-06T22:51:01.000Z
63.19,2020-04-06T22:56:01.000Z
56.45,2020-04-06T23:01:01.000Z
49.69,2020-04-06T23:06:01.000Z
49.26,2020-04-06T23:11:02.000Z
48.02,2020-04-06T23:16:02.000Z
48.10,2020-04-06T23:21:02.000Z
50.11,2020-04-06T23:26:02.000Z
47.77,2020-04-06T23:31:02.000Z
43.79,2020-04-06T23:36:02.000Z
51.41,2020-04-06T23:41:02.000Z
54.69,2020-04-06T23:46:02.000Z
57.34,2020-04-06T23:51:02.000Z
61.00,2020-04-06T23:56:02.000Z
60.60,2020-04-07T00:01:02.000Z
62.36,2020-04-07T00:06:02.000Z
63.51,2020-04-07T00:11:02.000Z
65.25,2020-04-07T00:16:02.000Z
67.01,2020-04-07T00:21:03.000Z
67.01,2020-04-07T00:26:03.000Z
68.47,2020-04-07T00:31:03.000Z
69.90,2020-04-07T00:36:03.000Z
69.01,2020-04-07T00:41:03.000Z
69.32,2020-04-07T00:46:03.000Z
70.85,2020-04-07T00:51:03.000Z
71.09,2020-04-07T00:56:03.000Z
70.27,2020-04-07T01:01:03.000Z
69.65,2020-04-07T01:06:03.000Z
69.96,2020-04-07T01:11:03.000Z
69.79,2020-04-07T01:16:03.000Z
70.71,2020-04-07T01:21:03.000Z
71.56,2020-04-07T01:26:04.000Z
70.64,2020-04-07T01:31:04.000Z
71.15,2020-04-07T01:36:04.000Z
72.72,2020-04-07T01:41:04.000Z
72.41,2020-04-07T01:46:04.000Z
72.24,2020-04-07T01:51:04.000Z
71.94,2020-04-07T01:56:04.000Z
73.27,2020-04-07T02:01:04.000Z
73.10,2020-04-07T02:06:04.000Z
74.73,2020-04-07T02:11:04.000Z
73.91,2020-04-07T02:16:04.000Z
74.22,2020-04-07T02:21:04.000Z
74.56,2020-04-07T02:26:04.000Z
75.07,2020-04-07T02:31:04.000Z
75.28,2020-04-07T02:36:04.000Z
75.07,2020-04-07T02:41:05.000Z
76.03,2020-04-07T02:46:05.000Z
75.52,2020-04-07T02:51:05.000Z
76.95,2020-04-07T02:56:05.000Z
76.75,2020-04-07T03:01:05.000Z
77.09,2020-04-07T03:06:05.000Z
77.71,2020-04-07T03:11:05.000Z
78.90,2020-04-07T03:16:05.000Z
80.33,2020-04-07T03:21:05.000Z
80.44,2020-04-07T03:26:06.000Z
79.52,2020-04-07T03:31:06.000Z
78.39,2020-04-07T03:36:06.000Z
77.61,2020-04-07T03:41:06.000Z
77.40,2020-04-07T03:46:06.000Z
77.40,2020-04-07T03:51:06.000Z
77.33,2020-04-07T03:56:06.000Z
78.16,2020-04-07T04:01:06.000Z
77.74,2020-04-07T04:06:06.000Z
77.64,2020-04-07T04:11:06.000Z
77.44,2020-04-07T04:16:06.000Z
77.74,2020-04-07T04:21:06.000Z
77.95,2020-04-07T04:26:06.000Z
77.88,2020-04-07T04:31:07.000Z
78.09,2020-04-07T04:36:07.000Z
78.19,2020-04-07T04:41:07.000Z
78.85,2020-04-07T04:46:07.000Z
78.74,2020-04-07T04:51:07.000Z
78.85,2020-04-07T04:56:07.000Z
78.74,2020-04-07T05:01:07.000Z
78.94,2020-04-07T05:06:07.000Z
79.15,2020-04-07T05:11:07.000Z
79.63,2020-04-07T05:16:07.000Z
79.38,2020-04-07T05:21:07.000Z
79.49,2020-04-07T05:26:07.000Z
79.75,2020-04-07T05:31:07.000Z
79.86,2020-04-07T05:36:07.000Z
80.03,2020-04-07T05:41:08.000Z
80.23,2020-04-07T05:46:08.000Z
80.51,2020-04-07T05:51:08.000Z
80.30,2020-04-07T05:56:08.000Z
80.51,2020-04-07T06:01:08.000Z
80.60,2020-04-07T06:06:08.000Z
80.60,2020-04-07T06:11:08.000Z
80.77,2020-04-07T06:16:08.000Z
81.90,2020-04-07T06:21:08.000Z
83.03,2020-04-07T06:26:08.000Z
83.13,2020-04-07T06:31:08.000Z
82.92,2020-04-07T06:36:08.000Z
83.74,2020-04-07T06:41:08.000Z
83.33,2020-04-07T06:46:09.000Z
83.74,2020-04-07T06:51:09.000Z
83.13,2020-04-07T06:56:09.000Z
82.51,2020-04-07T07:01:09.000Z
82.21,2020-04-07T07:06:09.000Z
81.86,2020-04-07T07:11:09.000Z
81.45,2020-04-07T07:16:09.000Z
81.45,2020-04-07T07:21:09.000Z
81.31,2020-04-07T07:26:09.000Z
81.51,2020-04-07T07:31:09.000Z
82.13,2020-04-07T07:36:09.000Z
81.93,2020-04-07T07:41:09.000Z
82.03,2020-04-07T07:46:10.000Z
82.09,2020-04-07T07:51:10.000Z
82.40,2020-04-07T07:56:10.000Z
82.50,2020-04-07T08:01:10.000Z
82.77,2020-04-07T08:06:10.000Z
83.28,2020-04-07T08:11:10.000Z
83.95,2020-04-07T08:16:10.000Z
83.85,2020-04-07T08:21:10.000Z
83.14,2020-04-07T08:26:10.000Z
84.83,2020-04-07T08:31:11.000Z
84.83,2020-04-07T08:36:11.000Z
84.18,2020-04-07T08:41:11.000Z
84.69,2020-04-07T08:46:11.000Z
84.39,2020-04-07T08:51:11.000Z
84.80,2020-04-07T08:56:11.000Z
85.06,2020-04-07T09:01:11.000Z
84.55,2020-04-07T09:06:11.000Z
84.14,2020-04-07T09:11:11.000Z
84.55,2020-04-07T09:16:11.000Z
83.94,2020-04-07T09:21:11.000Z
83.94,2020-04-07T09:26:11.000Z
84.66,2020-04-07T09:31:11.000Z
83.80,2020-04-07T09:36:12.000Z
83.70,2020-04-07T09:41:12.000Z
83.04,2020-04-07T09:46:12.000Z
82.90,2020-04-07T09:51:12.000Z
82.73,2020-04-07T09:56:12.000Z
84.74,2020-04-07T10:01:12.000Z
82.81,2020-04-07T10:06:12.000Z
79.36,2020-04-07T10:11:12.000Z
73.41,2020-04-07T10:16:12.000Z
68.25,2020-04-07T10:21:12.000Z
69.72,2020-04-07T10:26:12.000Z
66.82,2020-04-07T10:31:12.000Z
